customer_id,region,age,income,tenure_months,web_user,freq_last_3m,avg_ticket,prior_spend_3m,treatment,propensity,true_hte_ticket_mult,post_spend_3m
1410,East,48,59341.92,23,1,6,67.42,323.38,0,0.4344,3.093,293.71
1411,West,23,55534.54,54,0,4,36.17,168.91,1,0.2191,2.755,266.69
1412,West,41,64664.08,41,1,10,27.09,236.79,1,0.4084,3.103,333.87
1413,West,64,35064.78,36,1,5,37.48,202.75,0,0.3415,2.851,180.94
1414,West,69,49777.1,49,1,4,52.28,186.76,0,0.3695,2.998,169.82
1415,North,43,27211.95,34,0,2,41.01,92.02,0,0.1993,2.472,124.48
1416,West,65,54995.02,1,0,6,44.99,273.97,0,0.2399,2.75,242.58
1417,East,62,44655.82,43,1,4,44.12,138.06,1,0.342,2.947,247.14
1418,East,21,49215.14,56,0,5,41.08,169.31,0,0.242,2.692,237.19
1419,West,53,42804.75,35,1,6,18.18,84.69,0,0.3078,2.928,79.76
1420,West,53,41235.17,13,1,13,17.52,259.0,0,0.4196,2.962,203.23
1421,East,48,31976.53,1,1,2,16.05,26.04,0,0.2172,2.82,5.0
1422,South,62,56856.45,22,1,2,20.63,38.97,0,0.2353,3.069,5.0
1423,South,68,67345.56,55,1,12,22.01,260.96,0,0.4276,3.077,307.36
1424,South,49,36649.97,23,1,8,57.32,473.8,0,0.4365,2.916,445.78
1425,South,36,53303.11,68,1,10,26.52,246.84,0,0.4042,3.083,211.37
1426,South,74,51482.75,24,1,3,36.2,82.93,0,0.2879,3.015,108.52
1427,North,72,45121.47,31,1,4,32.07,105.07,0,0.311,2.951,168.41
1428,North,57,22101.06,54,0,3,37.32,94.3,0,0.211,2.421,101.18
1429,West,54,25476.04,44,0,2,35.84,43.21,0,0.19,2.455,105.3
1430,South,23,33285.27,3,1,7,19.93,148.53,0,0.2979,2.883,140.65
1431,West,40,15000.0,6,1,5,42.17,226.85,1,0.3328,2.65,300.33
1432,East,29,66120.46,14,1,4,26.84,90.11,0,0.2807,3.039,152.78
1433,North,47,50515.55,62,0,9,26.44,284.52,1,0.2765,2.755,332.36
1434,North,65,44550.58,2,1,7,31.32,215.76,0,0.3397,2.996,201.76
1435,North,30,15000.0,6,1,11,44.71,554.3,1,0.4583,2.7,678.03
1436,West,74,17641.94,56,0,2,27.51,61.41,0,0.1776,2.376,73.97
1437,North,25,44964.88,45,1,12,36.1,424.5,1,0.4808,3.0,514.31
1438,East,23,74557.35,70,1,7,39.83,193.96,0,0.3923,3.004,187.39
1439,West,73,34520.34,16,0,4,38.08,156.88,0,0.208,2.545,141.14
1440,West,23,57956.97,47,0,7,37.42,282.66,0,0.2639,2.83,280.11
1441,North,59,37801.46,10,1,4,18.16,65.52,1,0.2631,2.878,146.83
1442,North,61,45828.59,42,1,6,36.52,224.42,1,0.3641,2.958,327.27
1443,North,36,63220.26,8,1,7,24.02,167.44,1,0.3258,3.118,265.47
1444,North,21,39810.73,65,1,7,13.88,83.27,0,0.3272,2.948,108.87
1445,North,35,34648.43,30,1,2,29.45,58.01,0,0.271,2.846,83.04
1446,East,21,66271.06,19,1,3,28.77,79.73,0,0.2728,3.037,79.64
1447,West,56,45683.37,70,0,2,70.52,148.98,0,0.2675,2.657,142.86
1448,East,68,61368.08,5,0,7,46.71,298.06,0,0.2598,2.836,302.11
1449,East,74,34721.27,57,0,5,44.41,198.35,1,0.2496,2.547,276.87
1450,North,63,66100.11,37,0,6,30.11,136.27,0,0.2324,2.739,233.21
1451,West,62,49104.41,49,1,3,32.78,130.87,0,0.2998,2.991,60.66
1452,East,68,51521.81,19,1,6,65.86,368.33,0,0.4267,3.015,337.95
1453,West,61,46974.44,63,1,6,27.37,136.37,0,0.3411,2.97,158.46
1454,West,55,37417.88,33,1,10,38.06,415.04,1,0.4362,2.924,530.74
1455,South,74,44974.76,30,1,7,57.1,410.88,1,0.4212,3.0,537.43
1456,North,36,38361.15,33,0,6,26.32,170.88,0,0.2228,2.584,156.51
1457,North,41,59393.19,22,1,3,36.8,121.22,0,0.3006,3.094,131.36
1458,South,69,41954.14,23,1,4,34.78,162.02,0,0.3003,2.92,122.62
1459,West,35,22552.39,10,1,8,24.33,163.58,0,0.3421,2.776,131.81
1460,South,35,19808.64,35,0,5,44.3,226.37,0,0.237,2.398,247.68
1461,West,26,19099.23,34,0,10,21.62,164.96,0,0.2686,2.441,194.68
1462,East,33,54269.56,27,1,3,44.31,126.82,0,0.3166,3.043,132.46
1463,North,51,27727.44,70,1,2,40.15,88.39,0,0.3093,2.777,123.24
1464,South,68,49501.29,9,0,7,45.78,277.4,0,0.2549,2.745,273.13
1465,East,25,47048.62,65,1,5,32.67,218.01,1,0.3351,2.97,288.47
1466,East,56,44029.37,62,0,5,39.67,198.9,1,0.2399,2.64,269.18
1467,South,61,51576.08,2,0,5,47.31,172.33,0,0.224,2.716,192.74
1468,North,69,47374.55,50,0,9,18.09,180.06,0,0.2544,2.724,167.2
1469,East,60,15000.0,15,1,8,20.5,218.6,0,0.3333,2.7,242.4
1470,North,26,40145.62,3,0,7,41.98,195.29,0,0.253,2.651,190.32
1471,West,45,51376.55,62,1,7,44.88,347.79,1,0.4088,3.064,511.17
1472,North,72,69604.24,9,1,6,36.63,187.14,0,0.3425,3.004,164.13
1473,North,69,70296.86,22,1,5,46.04,228.33,1,0.3604,2.997,333.44
1474,South,52,24552.74,7,1,4,30.65,98.54,0,0.2785,2.746,111.44
1475,East,72,39754.12,11,1,6,50.21,339.8,0,0.3748,2.898,317.72
1476,East,56,21508.28,5,0,10,34.13,324.98,1,0.2772,2.465,404.82
1477,South,21,67798.28,60,0,7,25.66,210.84,1,0.2327,2.772,276.07
1478,West,70,60192.84,5,1,3,52.1,132.16,1,0.3229,3.098,284.88
1479,South,27,50258.82,54,0,11,44.92,478.83,1,0.3435,2.753,568.72
1480,South,39,47491.42,12,0,9,29.6,173.92,1,0.2506,2.725,191.47
1481,South,31,65709.47,65,1,7,29.84,290.24,0,0.3568,3.093,323.99
1482,North,59,63169.88,61,0,11,42.21,598.01,1,0.3513,2.818,666.19
1483,East,19,62370.67,45,0,6,22.99,183.06,0,0.2151,2.776,196.14
1484,North,54,51850.2,59,0,5,38.85,238.9,0,0.2431,2.719,175.63
1485,East,67,39761.58,22,1,9,32.98,270.47,0,0.3916,2.948,240.15
1486,North,62,56506.87,56,0,6,37.58,223.97,0,0.2547,2.765,233.13
1487,West,35,57240.63,16,0,7,10.74,78.5,0,0.1939,2.822,143.74
1488,South,69,42140.44,44,1,5,24.12,127.35,0,0.301,2.921,145.46
1489,West,38,39731.27,66,1,3,38.04,95.38,0,0.3168,2.897,120.04
1490,South,56,61999.7,52,1,8,47.63,315.56,0,0.4236,3.13,290.17
1491,North,46,69961.74,20,1,3,33.43,80.17,0,0.2908,3.0,92.22
1492,West,21,33759.06,53,1,6,43.67,245.26,1,0.3841,2.838,358.28
1493,East,18,41049.35,63,1,3,17.22,49.18,1,0.2627,2.91,118.78
1494,West,28,50264.0,64,0,6,29.62,165.64,1,0.2349,2.703,285.17
1495,South,71,52298.98,53,0,8,38.36,318.43,0,0.2753,2.773,296.83
1496,East,72,37164.5,52,1,6,34.25,162.88,1,0.3547,2.872,266.64
1497,West,41,73252.81,56,1,12,44.15,461.92,1,0.5043,3.017,562.3
1498,East,73,51331.43,53,1,4,31.92,113.11,0,0.3132,3.013,113.2
1499,South,20,52970.75,10,1,5,32.03,179.85,0,0.3008,3.03,211.76
1500,East,73,71383.26,58,0,5,42.84,220.56,0,0.2463,2.686,232.7
1501,East,31,38264.08,13,1,7,28.55,210.0,1,0.3354,2.933,301.96
1502,West,20,43673.52,40,0,5,24.11,103.65,0,0.2045,2.637,106.84
1503,South,61,26200.17,25,1,5,40.58,204.12,1,0.334,2.762,288.02
1504,South,39,42414.74,16,1,7,23.44,144.99,1,0.3176,2.974,238.74
1505,West,34,22666.09,21,0,6,52.02,277.48,0,0.2703,2.427,295.57
1506,East,61,56217.74,7,1,4,12.89,54.44,0,0.2433,3.062,92.85
1507,East,36,51299.95,32,1,5,31.42,141.86,1,0.3206,3.013,240.41
1508,South,60,40843.96,30,1,5,54.52,268.28,1,0.3755,2.908,395.79
1509,North,29,43493.64,29,0,5,58.71,281.67,1,0.2786,2.635,450.58
1510,East,22,56422.0,7,1,5,33.91,139.67,1,0.3094,3.064,280.15
1511,North,36,27963.06,44,0,4,48.25,176.27,1,0.2455,2.48,325.38
1512,North,52,48062.52,13,0,6,44.3,243.42,1,0.2507,2.681,338.32
1513,East,30,55492.65,61,0,3,29.1,82.31,0,0.1914,2.755,101.93
1514,East,26,18265.89,2,0,5,40.61,148.12,1,0.2153,2.383,190.5
1515,West,60,55274.07,4,0,4,24.66,87.85,0,0.1759,2.753,137.51
1516,South,46,19889.06,22,0,6,16.26,110.88,0,0.1883,2.399,121.62
1517,North,42,43236.08,29,1,6,41.05,262.47,0,0.3698,2.932,265.49
1518,West,31,27549.13,69,0,9,41.76,353.3,1,0.3116,2.525,492.2
1519,North,19,66468.7,38,0,4,20.77,68.39,0,0.1878,2.735,63.32
1520,North,21,27643.18,27,1,11,33.29,371.67,1,0.4423,2.826,458.18
1521,South,56,20247.15,60,0,16,20.77,380.5,0,0.3701,2.452,342.22
1522,East,22,47000.28,18,1,4,29.46,144.68,0,0.29,2.97,102.58
1523,West,32,38794.46,64,1,8,29.76,219.38,0,0.3849,2.938,226.72
1524,West,69,22430.92,29,1,7,43.89,258.38,0,0.3924,2.774,262.11
1525,East,37,52887.23,23,1,5,29.0,155.47,0,0.3089,3.029,94.88
1526,North,60,15127.51,22,1,8,19.86,167.43,0,0.3435,2.701,196.9
1527,South,37,29456.39,1,1,6,55.59,334.05,0,0.3734,2.795,318.71
1528,South,71,36371.73,48,1,7,40.94,259.27,0,0.3837,2.914,276.36
1529,North,64,57033.34,41,1,6,45.75,220.62,0,0.3897,3.07,230.32
1530,South,44,64432.03,46,1,4,42.3,186.31,0,0.3316,3.056,216.13
1531,South,57,61541.73,47,1,5,46.29,262.59,1,0.3609,3.085,432.61
1532,North,41,42700.89,2,0,5,40.24,190.33,0,0.2197,2.627,199.88
1533,East,71,15000.0,63,0,5,40.58,254.97,0,0.242,2.35,277.99
1534,East,38,50862.8,37,1,5,36.53,189.11,0,0.3368,3.009,215.9
1535,North,65,67058.61,50,1,8,29.73,231.6,1,0.3857,3.079,289.78
1536,South,53,63506.86,3,1,7,45.64,262.79,1,0.3662,3.115,372.26
1537,West,54,51944.24,55,1,9,31.82,213.36,1,0.4081,3.069,282.14
1538,East,38,27157.46,49,1,4,36.41,134.47,1,0.3237,2.772,260.27
1539,West,65,37120.39,27,0,5,39.44,208.11,0,0.2304,2.571,186.59
1540,South,60,74007.22,67,0,10,40.45,546.15,0,0.3163,2.71,452.95
1541,West,64,23749.06,47,1,6,22.83,138.36,0,0.325,2.737,114.36
1542,North,63,27782.38,65,0,8,37.41,325.91,0,0.2873,2.528,307.53
1543,South,26,59138.27,59,1,3,22.75,59.78,0,0.2692,3.091,81.78
1544,North,67,38532.61,15,0,4,37.14,153.22,0,0.2085,2.585,199.31
1545,South,65,27273.67,71,0,7,44.36,314.13,0,0.2763,2.523,331.75
1546,South,31,67919.57,53,1,7,56.6,340.0,1,0.4307,3.071,505.1
1547,North,73,51915.84,14,0,10,41.93,503.49,0,0.3101,2.769,456.34
1548,West,48,39272.98,57,0,2,45.37,88.91,1,0.2113,2.593,155.36
1549,South,36,27813.38,31,1,5,21.95,127.93,1,0.2896,2.778,177.62
1550,South,30,75711.1,62,1,6,41.46,249.11,0,0.3701,2.943,233.66
1551,North,38,44633.22,13,0,7,21.61,143.78,0,0.2163,2.696,155.19
1552,South,20,65959.92,19,1,2,49.43,87.27,1,0.301,3.04,270.69
1553,South,57,58404.5,25,1,2,22.21,42.08,0,0.2404,3.084,72.59
1554,South,58,37186.48,33,0,3,23.27,85.16,0,0.1699,2.572,94.95
1555,North,56,37305.88,45,1,6,44.06,228.71,1,0.3866,2.873,344.73
1556,West,49,66694.72,16,1,7,55.16,424.69,1,0.4153,3.083,529.16
1557,West,38,66937.76,51,0,3,47.69,136.4,0,0.2285,2.731,117.16
1558,South,59,16846.26,2,1,7,30.75,234.3,0,0.3249,2.718,201.19
1559,East,67,53246.7,24,1,9,23.13,214.61,1,0.3653,3.082,364.87
1560,West,22,43181.78,47,0,8,29.87,191.14,1,0.2618,2.682,332.49
1561,West,39,29500.15,19,1,9,36.51,336.74,0,0.4024,2.845,287.77
1562,East,74,48926.19,31,0,5,34.07,225.7,0,0.219,2.689,235.41
1563,West,67,24756.05,44,0,6,22.65,142.19,0,0.2162,2.448,107.66
1564,West,74,38003.17,18,1,4,50.43,229.79,0,0.3471,2.88,234.36
1565,West,28,33022.89,69,1,2,50.7,105.91,1,0.3328,2.83,241.5
1566,South,44,37503.13,61,0,6,57.62,386.59,1,0.2914,2.575,511.79
1567,North,25,43927.82,69,0,5,15.07,67.25,0,0.1955,2.639,112.28
1568,North,67,29766.5,36,1,3,25.3,74.51,1,0.2799,2.798,170.0
1569,South,47,68597.69,25,1,2,38.01,86.06,0,0.2767,3.014,118.84
1570,South,31,52399.25,71,1,6,35.06,199.3,0,0.3533,3.024,212.09
1571,South,23,71918.45,52,0,1,29.61,34.37,0,0.1632,2.681,21.9
1572,East,60,42598.8,57,0,2,24.73,42.01,0,0.1712,2.626,15.35
1573,East,64,36768.15,13,1,7,23.03,162.61,1,0.3208,2.918,225.48
1574,West,68,71376.23,62,0,3,59.31,171.03,0,0.2562,2.686,165.31
1575,North,73,36329.1,38,1,3,17.88,74.85,0,0.2632,2.863,72.41
1576,North,64,42325.62,55,1,7,16.31,107.49,0,0.3318,2.973,99.06
1577,West,62,55800.71,59,0,9,20.74,198.44,0,0.2591,2.808,202.88
1578,West,64,26434.11,8,1,9,37.31,235.46,0,0.3951,2.814,275.08
1579,West,74,55669.42,8,0,5,31.72,130.83,0,0.2038,2.757,75.08
1580,West,44,53750.21,5,1,2,39.96,83.59,1,0.2756,3.038,176.65
1581,West,61,64039.88,46,0,11,26.52,280.17,1,0.3019,2.81,358.75
1582,South,64,58350.67,65,0,6,36.06,208.4,0,0.2414,2.784,150.87
1583,South,24,64499.68,3,1,9,36.02,308.35,0,0.3766,3.105,254.05
1584,South,57,43343.67,10,1,5,53.9,262.01,1,0.3587,2.933,476.58
1585,East,37,32059.95,35,0,7,56.35,293.18,0,0.3027,2.571,302.9
1586,West,25,76649.78,28,1,8,33.19,262.05,0,0.3803,2.984,336.8
1587,South,27,22099.57,8,0,7,45.26,306.39,1,0.253,2.471,355.35
1588,East,24,23602.3,44,1,10,36.95,428.59,1,0.4357,2.786,573.91
1589,South,69,53476.92,65,1,10,44.25,497.92,0,0.456,3.085,431.79
1590,North,61,69374.79,16,0,5,39.62,114.04,1,0.2278,2.706,260.07
1591,North,23,47843.26,1,1,4,43.83,156.0,0,0.3189,2.978,96.44
1592,North,53,59989.56,16,1,6,45.24,344.79,1,0.3721,3.1,483.49
1593,West,55,15062.96,14,1,9,40.09,409.89,1,0.4086,2.701,511.37
1594,South,47,37506.83,34,0,10,36.64,393.39,1,0.2966,2.625,458.38
1595,West,52,16890.78,8,0,7,47.51,307.52,0,0.2663,2.419,257.15
1596,East,69,56706.16,26,1,6,33.38,222.54,0,0.34,3.067,212.92
1597,North,47,21791.53,9,1,7,28.09,151.92,1,0.3374,2.768,245.26
1598,North,55,25832.72,49,1,6,16.35,89.77,0,0.3127,2.758,68.55
1599,West,50,52710.38,34,0,3,40.1,126.53,0,0.2076,2.727,126.04
1600,South,40,60927.37,6,1,5,43.31,236.27,1,0.3265,3.091,362.37
1601,West,68,42615.48,4,1,8,14.31,118.22,0,0.3104,2.976,141.23
1602,North,41,53552.59,35,1,5,27.63,146.33,0,0.3189,3.036,105.65
1603,East,63,53066.82,43,1,10,44.01,450.96,0,0.4562,3.081,412.77
1604,West,52,41768.6,13,0,5,33.28,158.51,1,0.2099,2.618,254.61
1605,North,57,28579.42,23,1,5,35.66,214.17,0,0.3329,2.786,203.76
1606,South,61,53473.37,44,1,5,45.95,293.56,1,0.3588,3.035,389.51
1607,West,59,54196.44,34,1,1,33.7,33.45,0,0.2637,3.042,74.84
1608,South,50,58410.37,9,1,9,39.61,293.66,0,0.3926,3.134,314.48
1609,South,53,49681.0,28,1,7,22.03,148.77,0,0.3221,3.047,174.9
1610,South,46,27472.5,15,1,8,39.22,317.84,0,0.3778,2.825,295.2
1611,South,37,55355.1,66,1,4,18.93,50.63,0,0.2769,3.054,54.55
1612,West,59,44979.28,58,1,11,19.44,256.76,0,0.4116,3.0,292.21
1613,West,68,37758.94,23,1,5,28.96,130.93,0,0.3114,2.878,161.78
1614,South,58,40580.46,17,0,6,41.59,218.57,0,0.2362,2.606,253.82
1615,West,62,34646.14,10,1,3,35.63,101.45,1,0.2853,2.846,213.76
1616,North,65,58332.66,53,1,11,25.53,260.9,1,0.4324,3.133,360.42
1617,North,38,23728.28,66,0,10,45.53,459.17,1,0.3429,2.487,573.28
1618,East,21,30097.71,20,1,9,38.83,390.81,0,0.407,2.851,416.92
1619,West,37,40068.41,46,1,5,47.54,283.18,0,0.3738,2.901,206.44
1620,North,61,69206.26,17,0,10,24.31,271.94,0,0.2688,2.758,274.72
1621,North,64,60814.21,66,1,6,52.21,268.97,0,0.4157,3.092,295.83
1622,East,47,20387.39,22,0,4,53.98,212.4,0,0.2426,2.404,246.47
1623,West,62,65270.21,7,1,5,45.94,233.3,0,0.3438,3.047,217.24
1624,North,22,65241.3,63,0,3,40.85,128.21,0,0.2195,2.748,147.38
1625,South,54,27389.88,68,0,10,40.96,439.63,1,0.3176,2.524,543.28
1626,East,56,15000.0,29,1,7,38.97,275.96,0,0.3756,2.7,307.72
1627,South,46,43916.68,65,1,6,18.52,109.69,1,0.3089,2.939,180.92
1628,North,58,61836.37,18,0,4,27.82,126.46,0,0.1923,2.782,143.15
1629,North,46,68868.93,20,1,0,33.75,5.0,0,0.2446,3.011,14.73
1630,South,47,31937.59,39,1,4,22.64,103.54,0,0.2789,2.819,142.64
1631,South,52,71279.69,43,0,6,52.22,351.54,1,0.2734,2.687,513.7
1632,West,63,15000.0,28,0,7,41.0,349.58,0,0.2642,2.4,368.07
1633,East,32,39479.24,57,0,4,56.39,232.92,0,0.2617,2.595,251.46
1634,East,35,38741.84,57,0,4,44.48,216.46,0,0.2351,2.587,221.03
1635,West,41,62285.06,9,0,5,18.24,87.05,0,0.1793,2.777,78.78
1636,South,29,64474.54,71,0,4,50.68,213.25,0,0.2447,2.755,186.77
1637,South,37,59313.35,12,0,6,29.59,197.93,0,0.2083,2.793,226.53
1638,West,37,24741.75,38,0,4,51.37,174.34,0,0.2469,2.447,210.31
1639,North,35,57939.29,31,0,6,53.1,299.81,1,0.2823,2.779,448.84
1640,East,41,52635.63,33,1,4,51.22,184.36,0,0.3565,3.026,192.84
1641,West,46,19931.48,10,1,7,47.88,332.27,1,0.389,2.749,459.02
1642,North,57,15000.0,25,1,2,40.2,73.98,1,0.2943,2.65,229.91
1643,South,35,60569.84,3,0,2,34.88,70.87,0,0.1641,2.794,101.07
1644,North,66,42298.51,70,0,2,57.62,113.9,0,0.2416,2.623,112.01
1645,North,45,25722.27,11,1,8,38.27,293.32,0,0.3858,2.807,304.28
1646,South,59,41877.42,35,1,4,30.38,124.26,1,0.2961,2.919,169.84
1647,South,24,50460.62,16,1,5,40.3,180.89,0,0.3269,3.005,161.21
1648,West,27,43757.23,13,1,9,48.79,382.29,1,0.4331,2.988,460.18
1649,West,43,21720.21,28,0,5,48.34,198.46,1,0.2504,2.417,290.02
1650,West,38,73283.35,69,0,4,21.97,64.3,0,0.1931,2.667,52.36
1651,South,46,60063.27,34,1,4,47.96,172.29,0,0.3413,3.099,110.12
1652,South,27,39969.34,69,1,5,43.27,233.85,1,0.3574,2.9,388.37
1653,South,44,40573.58,59,1,0,30.85,5.0,0,0.242,2.906,5.0
1654,North,57,50392.31,31,1,5,25.11,125.76,0,0.3102,3.004,125.68
1655,West,59,28055.68,64,0,6,52.16,293.97,0,0.287,2.481,260.7
1656,South,32,49840.15,25,0,3,53.35,206.42,1,0.2232,2.698,363.26
1657,North,37,25039.01,36,0,1,53.84,55.17,0,0.2121,2.45,111.28
1658,West,47,43941.99,49,1,9,19.3,158.92,0,0.3705,2.989,180.29
1659,South,47,27471.43,42,1,8,32.48,218.68,0,0.3762,2.825,226.96
1660,North,63,28228.74,59,0,7,35.68,313.97,0,0.2663,2.532,248.11
1661,North,40,69685.84,12,0,8,53.03,335.03,0,0.3028,2.753,324.35
1662,East,56,45888.39,36,1,3,44.69,118.09,0,0.3226,2.959,144.62
1663,West,68,48111.1,48,0,12,32.31,341.57,0,0.335,2.731,369.12
1664,North,35,15000.0,24,1,5,36.94,183.76,0,0.337,2.65,205.71
1665,West,64,36044.97,62,1,3,43.57,137.66,0,0.3308,2.86,205.69
1666,West,36,51918.18,22,0,7,43.97,310.97,0,0.2677,2.769,279.28
1667,West,37,47912.04,22,0,10,55.17,521.49,1,0.347,2.729,622.53
1668,North,55,15000.0,24,0,4,52.48,165.92,0,0.246,2.35,184.05
1669,North,53,48107.07,49,1,5,49.96,319.4,0,0.386,2.981,349.56
1670,West,49,50498.38,9,1,10,25.83,268.56,0,0.3823,3.055,307.79
1671,South,31,64256.43,11,0,5,26.57,144.14,1,0.1892,2.757,158.16
1672,East,23,35171.53,56,0,6,23.11,124.61,0,0.218,2.552,133.95
1673,West,69,15000.0,15,1,3,40.08,114.88,1,0.3002,2.65,257.28
1674,North,67,30048.44,8,1,4,29.37,138.13,0,0.2884,2.8,174.14
1675,West,68,28544.02,19,1,4,42.15,112.83,0,0.3256,2.785,138.51
1676,West,47,56050.63,29,0,7,43.88,342.34,0,0.2715,2.811,327.25
1677,East,68,15000.0,3,0,9,37.96,328.96,0,0.2688,2.4,228.73
1678,South,44,38274.65,60,1,9,45.88,438.73,0,0.4402,2.933,477.87
1679,West,22,66386.93,9,1,3,27.61,103.52,1,0.2653,3.036,211.73
1680,East,29,45108.19,29,1,7,17.62,114.52,0,0.3177,3.001,95.76
1681,East,33,58444.75,15,1,2,26.89,31.98,0,0.2503,3.084,35.02
1682,West,39,20373.02,21,1,7,45.41,265.86,0,0.3912,2.754,268.58
1683,East,71,20970.16,4,1,8,57.45,460.48,1,0.4274,2.76,611.64
1684,South,36,66558.64,68,0,6,53.13,397.61,1,0.2812,2.734,480.54
1685,North,52,46518.23,67,1,9,33.0,279.67,0,0.4181,3.015,247.71
1686,North,33,46549.12,9,0,7,46.93,404.81,0,0.2692,2.715,403.69
1687,East,54,28227.71,15,1,4,18.77,48.9,1,0.2623,2.782,96.76
1688,East,50,46511.73,63,1,8,54.01,399.46,0,0.4525,3.015,329.49
1689,East,26,27810.94,30,1,7,41.76,337.84,0,0.3842,2.828,301.02
1690,South,44,62803.06,5,0,6,44.96,307.96,0,0.2354,2.772,295.66
1691,West,24,85917.46,10,1,6,12.54,53.18,0,0.2778,2.841,16.48
1692,West,68,52259.12,30,1,7,41.06,251.19,1,0.385,3.073,423.62
1693,North,58,35475.8,40,1,7,57.66,395.22,1,0.4433,2.905,584.93
1694,East,71,15000.0,45,1,8,39.09,281.57,0,0.4034,2.7,304.04
1695,East,67,19733.04,11,1,4,34.46,162.03,1,0.2972,2.697,260.96
1696,East,30,68322.93,27,1,9,32.5,293.08,1,0.3938,3.067,348.21
1697,North,58,29562.12,19,1,3,26.93,63.28,0,0.2744,2.796,52.53
1698,West,23,39437.48,38,1,6,36.66,235.16,0,0.3585,2.894,270.78
1699,West,72,54829.89,23,0,8,20.99,180.85,0,0.2316,2.798,160.86
1700,East,62,67234.35,15,1,4,41.0,135.72,0,0.317,3.028,140.87
1701,West,56,42006.2,58,0,3,48.92,127.13,0,0.2326,2.62,124.95
1702,West,74,38930.0,41,0,5,30.44,135.96,0,0.2175,2.589,137.91
1703,South,66,46074.32,34,1,3,40.2,145.33,0,0.3035,2.961,144.03
1704,East,67,35585.43,10,0,8,34.83,274.97,1,0.2516,2.606,353.75
1705,South,23,36392.71,6,1,5,40.34,134.85,0,0.3187,2.864,124.72
1706,West,19,51178.2,57,0,6,46.52,228.76,0,0.2722,2.712,216.27
1707,North,72,47779.37,69,0,7,40.58,314.53,0,0.2791,2.728,302.29
1708,South,32,76974.08,42,0,4,45.92,172.45,1,0.2289,2.63,264.51
1709,West,42,51582.73,3,1,7,41.86,239.08,0,0.3654,3.066,194.51
1710,South,20,62267.18,35,0,4,45.96,173.4,0,0.2263,2.777,161.32
1711,West,53,28930.72,20,0,12,39.4,542.33,0,0.339,2.539,487.47
1712,South,64,52877.36,4,0,5,39.58,262.47,0,0.2096,2.729,252.72
1713,West,65,34155.28,11,1,6,43.9,261.11,0,0.36,2.842,224.62
1714,West,51,50931.8,36,0,5,34.73,186.41,0,0.2245,2.709,130.62
1715,South,55,55327.72,31,0,8,41.0,323.06,0,0.2732,2.803,355.01
1716,West,47,45748.03,41,1,4,24.9,102.89,1,0.2938,2.957,165.24
1717,South,43,81109.89,50,0,8,13.85,95.42,0,0.2199,2.639,37.4
1718,East,49,66419.7,19,0,5,36.7,223.29,1,0.2183,2.736,343.35
1719,East,71,62658.68,21,0,5,26.01,121.1,0,0.1983,2.773,114.04
1720,West,32,56464.29,49,1,8,58.75,392.52,1,0.4659,3.115,557.16
1721,North,44,71450.41,14,1,5,25.97,114.88,0,0.3013,2.985,128.64
1722,North,52,23445.46,6,0,7,44.74,344.4,0,0.2618,2.484,362.52
1723,East,50,65554.25,61,1,4,27.02,96.76,0,0.3024,3.044,111.75
1724,East,19,30131.34,15,0,8,35.26,346.22,1,0.2561,2.551,377.57
1725,South,34,36534.91,9,0,7,22.13,169.78,0,0.2049,2.615,131.83
1726,North,54,53420.89,53,1,4,21.02,94.92,0,0.2919,3.034,60.58
1727,South,57,63498.3,38,0,3,38.96,109.53,0,0.2,2.765,97.48
1728,West,59,27696.35,11,1,4,30.76,111.58,1,0.2905,2.777,213.65
1729,North,74,37311.83,61,0,3,44.44,133.96,0,0.2267,2.573,116.08
1730,South,56,46462.98,18,0,3,50.5,124.52,0,0.2136,2.665,106.31
1731,West,51,42204.51,48,1,5,16.39,87.77,0,0.2918,2.922,73.01
1732,North,36,57810.48,47,1,10,48.11,547.33,0,0.4776,3.128,499.3
1733,East,39,96538.91,59,1,3,23.46,63.09,0,0.2768,2.735,91.24
1734,South,65,51289.81,52,1,10,31.0,342.11,0,0.414,3.063,318.58
1735,West,44,33972.05,50,0,5,18.18,94.36,0,0.1959,2.54,133.82
1736,East,58,25552.38,4,1,4,18.54,86.56,0,0.2536,2.756,77.47
1737,West,25,40121.19,67,1,3,11.66,43.6,1,0.2526,2.901,86.93
1738,North,25,30896.25,9,1,4,30.15,134.72,0,0.2911,2.809,133.57
1739,East,30,52013.25,19,0,1,35.73,35.43,0,0.167,2.72,53.9
1740,West,29,51780.32,32,0,8,30.54,288.53,0,0.2574,2.768,294.34
1741,North,52,38052.48,21,1,6,13.51,81.65,1,0.2917,2.881,133.03
1742,North,54,74774.33,43,1,5,11.52,55.29,0,0.2818,2.952,149.61
1743,North,49,33968.29,4,1,3,35.12,95.73,0,0.2828,2.84,150.91
1744,West,34,43208.53,33,1,8,44.47,360.96,1,0.4159,2.982,461.37
1745,East,50,54587.44,25,1,4,37.97,174.8,0,0.3162,3.046,214.97
1746,East,24,58380.82,46,0,2,57.41,97.06,1,0.2316,2.784,300.31
1747,East,44,64163.65,37,1,9,34.54,253.05,0,0.4058,3.108,209.94
1748,East,26,51427.45,54,1,8,38.79,253.49,0,0.4057,3.064,185.11
1749,South,22,60763.69,12,0,3,34.75,120.22,1,0.1804,2.792,225.7
